,PassengerId,Cabin_number,Age,RoomService,Age_group,FoodCourt,ShoppingMall,Spa,VRDeck,Transported,HomePlanet_Europa,HomePlanet_Mars,CryoSleep_True,Destination_PSO J318.5-22,Destination_TRAPPIST-1e,Cabin_deck_B,Cabin_deck_C,Cabin_deck_D,Cabin_deck_E,Cabin_deck_F,Cabin_deck_G,Cabin_deck_T,Cabin_side_S,VIP_True
1898,2028_01,391,24.0,662.0,Age_18-25,0.0,0.0,0.0,9.0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
1899,2029_01,400,43.0,0.0,Age_31-50,6.0,730.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1900,2032_01,402,26.0,0.0,Age_26-30,0.0,0.0,0.0,0.0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0
1901,2034_01,393,42.0,399.0,Age_31-50,75.0,38.0,771.0,0.0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
1902,2038_01,404,21.0,6.0,Age_18-25,133.0,503.0,0.0,2.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
1903,2040_01,85,50.0,0.0,Age_31-50,0.0,0.0,0.0,0.0,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0
1904,2040_02,85,25.0,0.0,Age_18-25,0.0,0.0,0.0,0.0,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0
1905,2041_01,327,64.0,0.0,Age_51+,0.0,0.0,0.0,0.0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0
1906,2042_01,394,50.0,0.0,Age_31-50,0.0,0.0,785.0,19.0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
1907,2043_01,395,24.0,0.0,Age_18-25,0.0,0.0,0.0,0.0,1,0,1,1,0,1,0,0,0,0,1,0,0,1,0
1908,2044_01,396,27.0,0.0,Age_26-30,0.0,634.0,1.0,23.0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0
1909,2045_01,324,42.0,0.0,Age_31-50,0.0,0.0,0.0,0.0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0
1910,2046_01,328,30.0,0.0,Age_26-30,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1911,2051_01,126,20.0,2.0,Age_18-25,0.0,694.0,0.0,22.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
1912,2052_01,151,31.0,162.0,Age_31-50,1211.0,4.0,0.0,1.0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0
1913,2053_01,68,26.0,281.0,Age_26-30,741.0,13.0,0.0,4724.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
1914,2054_01,69,39.0,0.0,Age_31-50,1474.9171764705882,0.0,1528.0,1119.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
1915,2055_01,330,28.82793046746535,0.0,Age_26-30,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1916,2055_02,330,32.0,0.0,Age_31-50,58.0,0.0,0.0,642.0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1917,2055_03,330,25.0,0.0,Age_18-25,0.0,0.0,0.0,0.0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0
1918,2055_04,330,6.0,0.0,Age_0-12,0.0,0.0,0.0,0.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1919,2055_05,330,3.0,0.0,Age_0-12,0.0,0.0,0.0,0.0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0
1920,2055_06,330,11.0,0.0,Age_0-12,0.0,0.0,0.0,0.0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
1921,2056_01,331,52.0,0.0,Age_51+,0.0,0.0,0.0,0.0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
1922,2056_02,407,14.0,16.0,Age_13-17,0.0,0.0,712.0,149.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
1923,2056_03,407,68.0,0.0,Age_51+,286.0,0.0,1739.0,13.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
1924,2056_04,331,18.0,0.0,Age_18-25,0.0,0.0,0.0,0.0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0
1925,2059_01,333,55.0,2.0,Age_51+,0.0,0.0,0.0,907.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1926,2060_01,327,22.0,1430.0,Age_18-25,0.0,0.0,0.0,423.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1927,2061_01,65,34.0,0.0,Age_31-50,5063.0,0.0,56.0,327.0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0
1928,2062_01,398,17.0,583.0,Age_13-17,0.0,753.0,0.0,0.0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0
1929,2063_01,328,38.0,0.0,Age_31-50,0.0,0.0,0.0,0.0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0
1930,2065_01,410,13.0,12.0,Age_13-17,0.0,0.0,0.0,1963.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
1931,2066_01,329,19.0,0.0,Age_18-25,0.0,0.0,0.0,0.0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0
1932,2067_01,70,30.0,0.0,Age_26-30,0.0,0.0,0.0,0.0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0
1933,2067_02,70,27.0,0.0,Age_26-30,0.0,72.0,668.0,2713.0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1
1934,2070_01,127,17.0,0.0,Age_13-17,1.0,533.0,326.0,0.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
1935,2071_01,78,45.0,0.0,Age_31-50,3559.0,0.0,3615.0,163.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
1936,2071_02,78,28.0,167.0,Age_26-30,2406.0,71.0,283.0,650.0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0
1937,2073_01,401,23.0,177.0,Age_18-25,0.0,7.0,0.0,448.0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
1938,2074_01,69,24.0,1289.0,Age_18-25,3343.0,0.0,4996.0,729.0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0
1939,2074_02,69,23.0,9.0,Age_18-25,4081.0,0.0,0.0,16.0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0
1940,2075_01,402,29.0,270.0,Age_26-30,0.0,0.0,25.0,343.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1941,2080_01,334,46.0,430.0,Age_31-50,0.0,340.0,52.0,61.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1942,2081_01,411,17.0,8.0,Age_13-17,911.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1943,2082_01,335,20.0,0.0,Age_18-25,0.0,4.0,35.0,769.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1944,2083_01,407,24.0,121.0,Age_18-25,20.0,0.0,68.0,506.0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
1945,2084_01,16,40.0,19.0,Age_31-50,10.0,1.0,4759.0,6007.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1946,2084_02,16,28.82793046746535,0.0,Age_26-30,0.0,0.0,0.0,0.0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0
1947,2085_01,72,38.0,0.0,Age_31-50,590.0,2640.0,6202.0,99.0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0
1948,2086_01,26,65.0,51.0,Age_51+,4451.0,0.0,20.0,397.0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0
1949,2086_02,26,19.0,0.0,Age_18-25,1342.0,0.0,152.0,556.0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0
1950,2087_01,408,54.0,0.0,Age_51+,0.0,872.0,0.0,1.0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0
1951,2088_01,409,38.0,0.0,Age_31-50,717.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1952,2088_02,331,40.0,51.0,Age_31-50,0.0,1.0,368.0,509.0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0
1953,2089_01,412,21.0,135.25664105378704,Age_18-25,2.0,133.0,0.0,549.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1954,2090_01,413,22.0,8.0,Age_18-25,0.0,801.0,0.0,12.0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
1955,2091_01,414,33.0,356.0,Age_31-50,135.39553219448095,0.0,245.0,0.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
1956,2092_01,70,18.0,29.0,Age_18-25,0.0,2315.0,0.0,1.0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0
1957,2092_02,153,43.0,546.0,Age_31-50,0.0,41.0,710.0,0.0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
1958,2092_03,70,13.0,6726.0,Age_13-17,0.0,1605.0,1266.0,0.0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
1959,2092_04,410,26.0,1751.0,Age_26-30,0.0,0.0,0.0,0.0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0
1960,2092_05,70,22.0,2300.0,Age_18-25,0.0,22.0,256.0,0.0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
1961,2094_01,415,21.0,0.0,Age_18-25,0.0,0.0,0.0,0.0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0
1962,2095_01,411,25.0,0.0,Age_18-25,11.0,0.0,13.0,1344.0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
1963,2096_01,412,29.0,216.0,Age_26-30,10.0,611.0,594.0,0.0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0
1964,2096_02,412,49.0,1624.0,Age_31-50,0.0,68.0,0.0,0.0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0
1965,2097_01,86,29.0,0.0,Age_26-30,0.0,0.0,0.0,0.0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0
1966,2099_01,71,45.0,10.0,Age_31-50,1095.0,1474.0,0.0,0.0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0
1967,2100_01,413,45.0,0.0,Age_31-50,0.0,734.0,3.0,5.0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0
1968,2102_01,79,30.0,63.0,Age_26-30,9314.0,249.0,2624.0,4538.0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0
1969,2104_01,414,29.0,776.0,Age_26-30,0.0,4.0,0.0,23.0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
1970,2104_02,414,26.0,0.0,Age_26-30,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
1971,2105_01,335,16.0,0.0,Age_13-17,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
1972,2106_01,336,20.0,1.0,Age_18-25,0.0,0.0,4926.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1973,2107_01,338,33.0,235.0,Age_31-50,2.0,1.0,650.0,0.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1974,2110_01,339,18.0,0.0,Age_18-25,0.0,0.0,0.0,0.0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
1975,2111_01,417,24.0,600.0,Age_18-25,593.0,1404.0,0.0,1.0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
1976,2112_01,418,29.0,860.0,Age_26-30,305.0,18.0,1415.0,0.0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
1977,2114_01,87,40.0,0.0,Age_31-50,0.0,0.0,0.0,0.0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0
1978,2115_01,72,27.0,0.0,Age_26-30,0.0,0.0,0.0,0.0,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0
1979,2116_01,339,35.0,0.0,Age_31-50,0.0,0.0,0.0,0.0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0
1980,2117_01,3,31.0,0.0,Age_31-50,8718.0,0.0,13036.0,267.0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0
1981,2118_01,340,26.0,0.0,Age_26-30,0.0,0.0,0.0,0.0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
1982,2120_01,73,49.0,0.0,Age_31-50,0.0,1058.0,0.0,0.0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0
1983,2121_01,341,23.0,0.0,Age_18-25,0.0,0.0,0.0,0.0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
1984,2123_01,342,23.0,0.0,Age_18-25,0.0,0.0,0.0,0.0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
1985,2123_02,342,14.0,0.0,Age_13-17,0.0,0.0,0.0,0.0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0
1986,2124_01,341,21.0,770.0,Age_18-25,0.0,0.0,40.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1987,2125_01,343,18.0,0.0,Age_18-25,1.0,0.0,80.0,826.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1988,2126_01,415,28.82793046746535,717.0,Age_26-30,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
1989,2127_01,419,19.0,721.0,Age_18-25,62.0,7.0,0.0,0.0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
1990,2128_01,344,22.0,624.0,Age_18-25,0.0,0.0,0.0,185.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1991,2129_01,420,17.0,736.0,Age_13-17,0.0,2.0,20.0,0.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
1992,2130_01,421,13.0,0.0,Age_13-17,2.0,480.0,10.0,176.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1993,2131_01,128,26.0,0.0,Age_26-30,135.39553219448095,0.0,91.0,900.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
1994,2133_01,74,28.82793046746535,1054.0,Age_26-30,0.0,43.0,85.0,0.0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
1995,2133_02,416,16.0,0.0,Age_13-17,0.0,0.0,0.0,0.0,1,0,1,1,0,1,0,0,0,0,1,0,0,1,0
1996,2134_01,422,20.0,1146.0,Age_18-25,0.0,0.0,0.0,3.0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
1997,2135_01,129,20.0,75.0,Age_18-25,0.0,0.0,1545.0,0.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
1998,2135_02,129,23.0,426.0,Age_18-25,0.0,362.0,0.0,0.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
1999,2136_01,343,61.0,2.0,Age_51+,0.0,17.0,868.0,28.0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
2000,2137_01,423,27.0,0.0,Age_26-30,0.0,0.0,0.0,0.0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0
2001,2137_02,423,3.0,0.0,Age_0-12,0.0,0.0,0.0,0.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2002,2137_03,423,4.0,0.0,Age_0-12,0.0,0.0,0.0,0.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2003,2138_01,344,13.0,0.0,Age_13-17,0.0,0.0,0.0,0.0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0
2004,2139_01,417,19.0,0.0,Age_18-25,0.0,0.0,0.0,0.0,1,0,1,1,0,1,0,0,0,0,1,0,0,1,0
2005,2140_01,424,18.0,0.0,Age_18-25,0.0,698.0,0.0,0.0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2006,2141_01,130,66.0,0.0,Age_51+,0.0,1610.0,0.0,0.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2007,2142_01,418,39.0,0.0,Age_31-50,0.0,0.0,0.0,0.0,1,0,1,1,0,1,0,0,0,0,1,0,0,1,0
2008,2143_01,419,21.0,0.0,Age_18-25,1433.0,0.0,1234.0,0.0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
2009,2143_02,345,7.0,0.0,Age_0-12,0.0,0.0,0.0,0.0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0
2010,2144_01,3,56.0,0.0,Age_51+,0.0,0.0,0.0,0.0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0
2011,2145_01,425,15.0,0.0,Age_13-17,951.0,128.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2012,2147_01,155,28.82793046746535,1146.0,Age_26-30,0.0,47.0,0.0,105.0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0
2013,2148_01,420,13.0,579.0,Age_13-17,226.0,61.0,1.0,7.0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
2014,2149_01,89,18.0,0.0,Age_18-25,0.0,0.0,0.0,0.0,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0
2015,2150_01,346,38.0,0.0,Age_31-50,0.0,0.0,0.0,0.0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
2016,2152_01,426,45.0,2138.0,Age_31-50,0.0,0.0,659.0,0.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2017,2153_01,347,21.0,0.0,Age_18-25,0.0,0.0,0.0,0.0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
2018,2154_01,348,19.0,78.0,Age_18-25,0.0,0.0,550.0,0.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2019,2156_01,421,49.0,651.0,Age_31-50,25.0,0.0,849.0,2.0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
2020,2158_01,423,21.0,0.0,Age_18-25,820.0,0.0,45.0,0.0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0
2021,2159_01,424,18.0,0.0,Age_18-25,402.0,2027.0,0.0,0.0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0
2022,2161_01,429,43.0,0.0,Age_31-50,0.0,0.0,0.0,0.0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0
2023,2162_01,425,27.0,0.0,Age_26-30,0.0,0.0,0.0,0.0,1,0,1,1,1,0,0,0,0,0,1,0,0,1,0
2024,2162_02,425,0.0,0.0,Age_0-12,0.0,0.0,0.0,0.0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0
2025,2163_01,349,27.0,0.0,Age_26-30,0.0,6.0,745.0,22.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2026,2164_01,63,21.0,0.0,Age_18-25,0.0,0.0,0.0,0.0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0
2027,2167_01,431,20.0,38.0,Age_18-25,220.0,495.0,0.0,135.62636641888938,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2028,2168_01,427,35.0,0.0,Age_31-50,0.0,0.0,0.0,0.0,1,0,1,1,0,1,0,0,0,0,1,0,0,1,0
2029,2168_02,427,20.0,212.0,Age_18-25,0.0,991.0,0.0,13.0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0
2030,2171_01,433,24.0,388.0,Age_18-25,0.0,7.0,409.0,0.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2031,2171_02,351,41.0,2.0,Age_31-50,0.0,551.0,5577.0,68.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2032,2172_01,347,23.0,0.0,Age_18-25,774.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0
2033,2173_01,352,27.0,0.0,Age_26-30,0.0,0.0,0.0,0.0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0
2034,2175_01,348,58.0,0.0,Age_51+,0.0,0.0,0.0,0.0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0
2035,2177_01,435,53.0,0.0,Age_51+,0.0,0.0,0.0,0.0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0
2036,2179_01,80,30.0,437.0,Age_26-30,3585.0,0.0,4488.0,281.0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0
2037,2180_01,428,24.0,1.0,Age_18-25,0.0,0.0,318.0,247.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2038,2182_01,64,31.0,46.0,Age_31-50,1935.0,0.0,995.0,1254.0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0
2039,2183_01,429,46.0,607.0,Age_31-50,0.0,41.0,334.0,251.0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0
2040,2183_02,429,20.0,938.0,Age_18-25,59.0,31.0,12.0,0.0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0
2041,2186_01,350,20.0,0.0,Age_18-25,0.0,0.0,0.0,0.0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0
2042,2187_01,437,30.0,0.0,Age_26-30,236.0,0.0,1149.0,0.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2043,2188_01,438,24.0,0.0,Age_18-25,421.0,0.0,207.0,63.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2044,2189_01,354,34.0,0.0,Age_31-50,0.0,0.0,628.0,0.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2045,2190_01,430,20.0,1750.0,Age_18-25,0.0,446.0,0.0,76.0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
2046,2191_01,431,48.0,0.0,Age_31-50,0.0,0.0,0.0,0.0,1,0,1,1,0,1,0,0,0,0,1,0,0,1,0
2047,2193_01,439,25.0,0.0,Age_18-25,0.0,619.0,0.0,70.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2048,2194_01,352,43.0,0.0,Age_31-50,0.0,0.0,0.0,0.0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0
2049,2195_01,440,27.0,0.0,Age_26-30,280.0,119.0,646.0,5.0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2050,2196_01,65,47.0,143.9266792809839,Age_31-50,32.0,0.0,4027.0,1440.0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0
2051,2196_02,65,26.0,26.0,Age_26-30,4587.0,0.0,102.0,0.0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
2052,2196_03,65,37.0,0.0,Age_31-50,0.0,0.0,0.0,0.0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0
2053,2196_04,65,42.0,0.0,Age_31-50,1180.0,0.0,2677.0,283.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
2054,2198_01,156,61.0,0.0,Age_51+,654.0,902.0,0.0,68.0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
2055,2200_01,442,29.0,1443.0,Age_26-30,1108.0,47.0,0.0,0.0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
2056,2201_01,75,32.0,0.0,Age_31-50,1968.0,13.0,1051.0,0.0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0
2057,2202_01,443,51.0,1671.0,Age_51+,0.0,17.0,0.0,0.0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
2058,2203_01,76,43.0,2019.0,Age_31-50,0.0,560.0,0.0,0.0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
2059,2204_01,90,25.0,0.0,Age_18-25,0.0,0.0,0.0,0.0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0
2060,2205_01,157,31.0,0.0,Age_31-50,0.0,187.0,602.0,0.0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
2061,2206_01,432,13.0,0.0,Age_13-17,14.0,857.0,0.0,72.0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
2062,2207_01,354,20.0,546.0,Age_18-25,0.0,228.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
2063,2209_01,433,29.0,1356.0,Age_26-30,20.0,0.0,13.0,0.0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
2064,2210_01,355,16.0,0.0,Age_13-17,0.0,0.0,0.0,0.0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0
2065,2211_01,434,15.0,0.0,Age_13-17,2347.0,0.0,380.0,0.0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0
2066,2212_01,445,50.0,0.0,Age_31-50,5.0,0.0,2170.0,0.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2067,2215_01,27,41.0,0.0,Age_31-50,29813.0,0.0,1257.0,6.0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1
2068,2215_02,27,43.0,2.0,Age_31-50,2229.0,33.0,6.0,198.0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0
2069,2215_03,27,32.0,0.0,Age_31-50,0.0,0.0,0.0,0.0,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0
2070,2215_04,27,36.0,0.0,Age_31-50,3206.0,0.0,698.0,72.0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
2071,2219_01,3,18.0,0.0,Age_18-25,0.0,0.0,0.0,0.0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0
2072,2220_01,357,47.0,0.0,Age_31-50,0.0,880.0,0.0,2.0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0
2073,2221_01,355,29.0,0.0,Age_26-30,0.0,0.0,0.0,0.0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0
2074,2223_01,358,28.82793046746535,0.0,Age_26-30,86.0,0.0,252.0,570.0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
2075,2224_01,435,14.0,0.0,Age_13-17,600.0,0.0,204.0,0.0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0
2076,2225_01,356,25.0,0.0,Age_18-25,0.0,0.0,0.0,0.0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
2077,2228_01,158,63.0,1172.0,Age_51+,0.0,1.0,0.0,0.0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
2078,2229_01,437,22.0,48.0,Age_18-25,329.0,182.0,26.0,154.0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
2079,2231_01,159,32.0,2.0,Age_31-50,416.0,26.0,510.0,0.0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
2080,2232_01,438,31.0,0.0,Age_31-50,14.0,671.0,1.0,3.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2081,2232_02,438,24.0,0.0,Age_18-25,1220.0,0.0,140.0,0.0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
2082,2233_01,359,39.0,9.0,Age_31-50,18.0,0.0,2.0,878.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2083,2234_01,448,20.0,0.0,Age_18-25,0.0,0.0,0.0,0.0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0
2084,2234_02,448,20.0,0.0,Age_18-25,0.0,0.0,0.0,0.0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0
2085,2234_03,134,19.0,0.0,Age_18-25,0.0,0.0,0.0,0.0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
2086,2234_04,134,20.0,552.0,Age_18-25,8.0,1348.0,5.0,46.57420091324201,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2087,2234_05,66,31.0,21.0,Age_31-50,0.0,1031.0,0.0,0.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
2088,2234_06,448,17.0,0.0,Age_13-17,0.0,0.0,0.0,0.0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0
2089,2234_07,448,24.0,2538.0,Age_18-25,0.0,61.0,0.0,0.0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
