,PassengerId,HomePlanet,CryoSleep,Cabin_side,Cabin_deck,Cabin_number,Destination,Age,RoomService,Age_group,VIP,FoodCourt,ShoppingMall,Spa,VRDeck,Transported
2939,3189_01,Mars,True,P,D,102,55 Cancri e,40.0,0.0,Age_31-50,False,0.0,0.0,0.0,0.0,True
2940,3189_02,Mars,False,P,D,102,TRAPPIST-1e,25.0,1299.0,Age_18-25,False,0.0,0.0,0.0,0.0,False
2941,3191_01,Mars,True,S,F,603,TRAPPIST-1e,68.0,0.0,Age_51+,False,0.0,0.0,0.0,0.0,True
2942,3192_01,Earth,False,P,F,665,TRAPPIST-1e,20.0,0.0,Age_18-25,False,0.0,147.0,0.0,0.0,False
2943,3193_01,Mars,False,P,F,666,TRAPPIST-1e,27.0,309.0,Age_26-30,True,0.0,849.0,0.0,0.0,True
2944,3195_01,Earth,False,S,G,505,TRAPPIST-1e,1.0,0.0,Age_0-12,False,0.0,0.0,0.0,0.0,False
2945,3195_02,Earth,False,S,G,505,PSO J318.5-22,60.0,0.0,Age_51+,False,31.0,6.0,223.0,356.0,False
2946,3195_03,Earth,False,S,G,505,55 Cancri e,28.0,0.0,Age_26-30,False,0.0,675.0,31.0,0.0,True
2947,3195_04,Earth,False,S,G,505,PSO J318.5-22,11.0,0.0,Age_0-12,False,0.0,0.0,0.0,0.0,False
2948,3195_05,Earth,False,S,G,505,55 Cancri e,0.0,0.0,Age_0-12,False,0.0,0.0,0.0,0.0,False
2949,3195_06,Earth,True,S,G,505,TRAPPIST-1e,9.0,0.0,Age_0-12,False,0.0,0.0,0.0,0.0,False
2950,3196_01,Mars,False,P,F,667,TRAPPIST-1e,38.0,1046.0,Age_31-50,False,0.0,1553.0,0.0,0.0,False
2951,3197_01,Earth,False,P,F,668,55 Cancri e,18.0,0.0,Age_18-25,False,0.0,131.8175438596491,588.0,0.0,False
2952,3200_01,Earth,False,P,F,669,TRAPPIST-1e,40.0,4.0,Age_31-50,False,11.0,669.0,0.0,773.0,False
2953,3201_01,Earth,False,P,F,670,TRAPPIST-1e,21.0,330.0,Age_18-25,False,11.0,0.0,0.0,398.0,False
2954,3203_01,Earth,True,S,G,506,TRAPPIST-1e,24.0,0.0,Age_18-25,False,0.0,0.0,0.0,0.0,False
2955,3204_01,Europa,False,P,A,27,TRAPPIST-1e,26.0,143.9266792809839,Age_26-30,False,1653.0,7.0,227.0,1457.0,False
2956,3204_02,Europa,False,P,A,27,TRAPPIST-1e,47.0,3865.0,Age_31-50,False,3810.0,0.0,12.0,196.0,False
2957,3204_03,Europa,False,P,A,27,TRAPPIST-1e,46.0,0.0,Age_31-50,False,131.0,148.62943681968764,8873.0,469.0,False
2958,3205_01,Earth,True,S,G,507,55 Cancri e,55.0,0.0,Age_51+,False,0.0,0.0,0.0,0.0,True
2959,3206_01,Earth,False,P,G,520,TRAPPIST-1e,50.0,293.0,Age_31-50,False,0.0,21.0,573.0,0.0,False
2960,3209_01,Mars,True,P,F,672,TRAPPIST-1e,10.0,0.0,Age_0-12,False,0.0,0.0,0.0,0.0,True
2961,3210_01,Europa,False,S,E,211,55 Cancri e,17.0,454.0,Age_13-17,False,19.0,0.0,835.6372224846481,3219.0,False
2962,3210_02,Europa,False,S,E,211,55 Cancri e,20.0,11.0,Age_18-25,False,596.0,0.0,3583.0,266.0,False
2963,3210_03,Europa,False,S,E,211,TRAPPIST-1e,37.0,76.0,Age_31-50,False,2804.0,0.0,1287.0,1229.0,False
2964,3211_01,Earth,False,P,F,673,TRAPPIST-1e,24.0,11.0,Age_18-25,False,0.0,9.0,2645.0,2.0,False
2965,3211_02,Earth,False,P,G,521,55 Cancri e,43.0,511.0,Age_31-50,False,233.0,131.8175438596491,0.0,144.0,False
2966,3211_03,Earth,False,P,G,521,TRAPPIST-1e,0.0,0.0,Age_0-12,False,0.0,0.0,0.0,0.0,False
2967,3212_01,Earth,False,S,E,212,TRAPPIST-1e,24.0,180.0,Age_18-25,False,264.0,0.0,1225.0,0.0,False
2968,3213_01,Mars,False,P,D,103,TRAPPIST-1e,22.0,715.0,Age_18-25,False,0.0,726.0,325.0,0.0,False
2969,3215_01,Earth,True,S,G,508,TRAPPIST-1e,14.0,0.0,Age_13-17,False,0.0,0.0,0.0,0.0,True
2970,3216_01,Earth,True,S,G,509,TRAPPIST-1e,3.0,0.0,Age_0-12,False,0.0,0.0,0.0,0.0,True
2971,3216_02,Earth,True,S,G,509,55 Cancri e,22.0,0.0,Age_18-25,False,0.0,0.0,0.0,0.0,True
2972,3216_03,Earth,False,S,E,213,TRAPPIST-1e,23.0,0.0,Age_18-25,False,1573.0,0.0,36.0,0.0,True
2973,3217_01,Mars,False,P,E,198,TRAPPIST-1e,56.0,324.0,Age_51+,False,574.0,116.0,0.0,0.0,False
2974,3218_01,Earth,False,S,F,606,TRAPPIST-1e,36.0,5.0,Age_31-50,False,623.0,88.0,5.0,1.0,True
2975,3218_02,Earth,False,S,F,606,55 Cancri e,58.0,52.0,Age_51+,False,0.0,5.0,517.0,0.0,False
2976,3218_03,Earth,False,S,G,510,TRAPPIST-1e,1.0,0.0,Age_0-12,False,0.0,0.0,0.0,0.0,False
2977,3219_01,Mars,True,S,E,214,TRAPPIST-1e,39.0,0.0,Age_31-50,False,0.0,0.0,0.0,0.0,False
2978,3220_01,Earth,False,P,G,522,TRAPPIST-1e,33.0,0.0,Age_31-50,False,0.0,75.0,709.0,0.0,False
2979,3221_01,Earth,False,S,G,511,PSO J318.5-22,19.0,0.0,Age_18-25,False,0.0,616.0,0.0,0.0,False
2980,3223_01,Earth,False,P,G,523,TRAPPIST-1e,28.82793046746535,16.0,Age_26-30,False,0.0,799.0,0.0,37.0,False
2981,3224_01,Earth,False,S,F,607,TRAPPIST-1e,33.0,0.0,Age_31-50,False,950.0,0.0,102.0,0.0,True
2982,3225_01,Europa,True,S,C,120,55 Cancri e,17.0,0.0,Age_13-17,False,0.0,0.0,0.0,0.0,True
2983,3225_02,Europa,False,S,C,120,TRAPPIST-1e,28.0,0.0,Age_26-30,False,3281.0,0.0,68.0,341.0,True
2984,3227_01,Earth,False,S,G,513,TRAPPIST-1e,21.0,63.0,Age_18-25,False,15.0,407.0,397.0,0.0,False
2985,3229_01,Europa,False,S,B,118,TRAPPIST-1e,45.0,3.0,Age_31-50,False,2344.0,1100.0,498.0,0.0,True
2986,3230_01,Mars,True,P,F,674,TRAPPIST-1e,62.0,0.0,Age_51+,False,0.0,0.0,0.0,0.0,True
2987,3232_01,Mars,True,S,F,609,TRAPPIST-1e,43.0,0.0,Age_31-50,False,0.0,0.0,0.0,0.0,True
2988,3235_01,Earth,False,S,F,610,TRAPPIST-1e,27.0,158.0,Age_26-30,False,0.0,1271.0,0.0,71.0,False
2989,3236_01,Earth,True,P,G,524,55 Cancri e,1.0,0.0,Age_0-12,False,0.0,0.0,0.0,0.0,True
2990,3236_02,Earth,False,P,F,676,TRAPPIST-1e,31.0,593.0,Age_31-50,False,540.0,238.0,0.0,77.0,False
2991,3236_03,Earth,False,P,E,200,TRAPPIST-1e,18.0,0.0,Age_18-25,False,30.0,0.0,756.0,5.0,False
2992,3237_01,Mars,False,P,D,104,TRAPPIST-1e,21.0,1097.0,Age_18-25,False,0.0,80.0,589.0,0.0,False
2993,3237_02,Mars,False,P,F,677,TRAPPIST-1e,7.0,0.0,Age_0-12,False,0.0,0.0,0.0,0.0,True
2994,3237_03,Mars,False,P,D,104,TRAPPIST-1e,22.0,2646.0,Age_18-25,False,0.0,599.0,117.0,0.0,False
2995,3238_01,Mars,True,S,E,215,TRAPPIST-1e,26.0,0.0,Age_26-30,False,0.0,0.0,0.0,0.0,False
2996,3239_01,Earth,True,S,G,515,TRAPPIST-1e,30.0,0.0,Age_26-30,False,0.0,0.0,0.0,0.0,True
2997,3240_01,Earth,False,S,E,216,TRAPPIST-1e,17.0,0.0,Age_13-17,False,382.0,402.0,0.0,7.0,False
2998,3241_01,Earth,True,P,G,525,TRAPPIST-1e,28.82793046746535,0.0,Age_26-30,False,0.0,0.0,0.0,0.0,False
2999,3243_01,Earth,False,S,G,516,55 Cancri e,10.0,0.0,Age_0-12,False,0.0,0.0,0.0,0.0,False
3000,3247_01,Earth,False,P,E,202,TRAPPIST-1e,25.0,764.0,Age_18-25,False,16.0,0.0,8.0,0.0,False
3001,3248_01,Earth,False,P,G,526,TRAPPIST-1e,21.0,0.0,Age_18-25,False,0.0,0.0,0.0,0.0,False
3002,3252_01,Earth,False,S,F,613,55 Cancri e,53.0,8.0,Age_51+,False,0.0,236.0,0.0,2049.0,False
3003,3253_01,Earth,False,P,G,528,TRAPPIST-1e,21.0,0.0,Age_18-25,False,0.0,687.0,46.0,20.0,False
3004,3254_01,Europa,False,S,C,121,TRAPPIST-1e,28.0,0.0,Age_26-30,False,3315.0,0.0,594.0,85.0,True
3005,3255_01,Earth,True,S,G,517,PSO J318.5-22,20.0,0.0,Age_18-25,False,0.0,0.0,0.0,0.0,True
3006,3256_01,Europa,True,S,E,217,55 Cancri e,54.0,0.0,Age_51+,False,0.0,0.0,0.0,0.0,True
3007,3258_01,Earth,True,P,G,529,TRAPPIST-1e,9.0,0.0,Age_0-12,False,0.0,0.0,0.0,0.0,False
3008,3259_01,Earth,False,P,G,530,TRAPPIST-1e,20.0,508.0,Age_18-25,False,0.0,1.0,1372.0,0.0,False
3009,3260_01,Earth,False,S,F,615,TRAPPIST-1e,19.0,0.0,Age_18-25,False,165.0,0.0,699.0,0.0,False
3010,3262_01,Earth,False,P,F,681,TRAPPIST-1e,32.0,0.0,Age_31-50,False,632.0,0.0,0.0,0.0,False
3011,3268_01,Mars,False,S,E,219,TRAPPIST-1e,22.0,0.0,Age_18-25,False,0.0,0.0,0.0,0.0,False
3012,3269_01,Europa,False,S,C,122,55 Cancri e,35.0,74.0,Age_31-50,False,5082.0,0.0,893.0,1937.0,True
3013,3270_01,Earth,False,P,G,531,TRAPPIST-1e,26.0,0.0,Age_26-30,False,56.0,322.0,6.0,243.0,True
3014,3271_01,Earth,True,P,G,532,TRAPPIST-1e,51.0,0.0,Age_51+,False,0.0,0.0,0.0,0.0,False
3015,3271_02,Earth,False,P,G,532,55 Cancri e,8.0,0.0,Age_0-12,False,0.0,0.0,0.0,0.0,True
3016,3272_01,Earth,False,S,G,518,TRAPPIST-1e,40.0,0.0,Age_31-50,False,0.0,895.0,0.0,0.0,True
3017,3272_02,Earth,True,S,G,518,55 Cancri e,2.0,0.0,Age_0-12,False,0.0,0.0,0.0,0.0,True
3018,3273_01,Earth,True,S,G,519,PSO J318.5-22,19.0,0.0,Age_18-25,False,0.0,0.0,0.0,0.0,False
3019,3274_01,Earth,True,P,G,533,TRAPPIST-1e,32.0,0.0,Age_31-50,False,0.0,0.0,0.0,0.0,True
3020,3274_02,Earth,False,P,G,533,55 Cancri e,16.0,1612.0,Age_13-17,False,4.0,0.0,184.0,0.0,False
3021,3274_03,Earth,False,P,G,533,TRAPPIST-1e,64.0,0.0,Age_51+,False,0.0,16.0,733.0,159.0,False
3022,3275_01,Earth,False,S,F,617,55 Cancri e,35.0,256.0,Age_31-50,False,0.0,341.0,35.0,0.0,True
3023,3276_01,Europa,False,P,A,29,TRAPPIST-1e,33.0,20.0,Age_31-50,False,653.0,0.0,121.0,483.0,False
3024,3279_01,Europa,False,S,C,123,55 Cancri e,9.0,0.0,Age_0-12,False,0.0,0.0,0.0,0.0,True
3025,3279_02,Europa,True,S,C,123,TRAPPIST-1e,21.0,0.0,Age_18-25,False,0.0,0.0,0.0,0.0,True
3026,3279_03,Europa,True,S,C,123,TRAPPIST-1e,28.0,0.0,Age_26-30,False,0.0,0.0,0.0,0.0,True
3027,3279_04,Europa,True,S,C,123,TRAPPIST-1e,28.0,0.0,Age_26-30,False,0.0,0.0,0.0,0.0,True
3028,3280_01,Earth,True,P,G,534,PSO J318.5-22,31.0,0.0,Age_31-50,False,0.0,0.0,0.0,0.0,True
3029,3280_02,Earth,False,P,F,684,55 Cancri e,32.0,1150.0,Age_31-50,False,201.0,0.0,0.0,8.0,False
3030,3282_01,Europa,True,S,B,120,55 Cancri e,43.0,0.0,Age_31-50,False,0.0,0.0,0.0,0.0,True
3031,3282_02,Europa,True,S,B,120,TRAPPIST-1e,60.0,0.0,Age_51+,False,0.0,0.0,0.0,0.0,True
3032,3282_03,Europa,False,S,B,120,TRAPPIST-1e,43.0,0.0,Age_31-50,False,1440.0,0.0,85.0,150.0,True
3033,3283_01,Earth,False,S,F,619,TRAPPIST-1e,43.0,0.0,Age_31-50,False,16.0,34.0,753.0,1.0,False
3034,3283_02,Earth,False,S,F,619,TRAPPIST-1e,19.0,64.0,Age_18-25,False,0.0,453.0,174.0,6.0,False
3035,3283_03,Earth,False,S,G,521,TRAPPIST-1e,21.0,0.0,Age_18-25,False,0.0,0.0,646.0,138.0,False
3036,3283_04,Earth,False,S,G,521,TRAPPIST-1e,38.0,0.0,Age_31-50,False,0.0,0.0,846.0,0.0,False
3037,3284_01,Earth,True,P,G,535,PSO J318.5-22,17.0,0.0,Age_13-17,False,0.0,0.0,0.0,0.0,True
3038,3284_02,Earth,True,P,G,535,PSO J318.5-22,29.0,0.0,Age_26-30,False,0.0,0.0,0.0,0.0,True
3039,3287_01,Earth,False,S,G,522,PSO J318.5-22,2.0,0.0,Age_0-12,False,0.0,0.0,0.0,0.0,True
3040,3287_02,Earth,False,S,F,522,TRAPPIST-1e,22.0,718.0,Age_18-25,False,2.0,50.0,0.0,0.0,True
3041,3287_03,Earth,False,S,F,621,55 Cancri e,18.0,0.0,Age_18-25,False,135.39553219448095,14.0,625.0,0.0,False
3042,3289_01,Earth,True,P,G,536,TRAPPIST-1e,16.0,0.0,Age_13-17,False,0.0,0.0,0.0,0.0,True
3043,3292_01,Europa,True,S,B,121,TRAPPIST-1e,52.0,0.0,Age_51+,False,0.0,0.0,0.0,0.0,True
3044,3292_02,Europa,False,S,B,121,55 Cancri e,52.0,13.0,Age_51+,False,6074.0,0.0,10385.0,299.0,False
3045,3292_03,Europa,True,S,B,121,55 Cancri e,14.0,0.0,Age_13-17,False,0.0,0.0,0.0,0.0,True
3046,3292_04,Europa,False,S,B,121,TRAPPIST-1e,25.0,0.0,Age_18-25,True,0.0,0.0,0.0,0.0,True
3047,3292_05,Europa,True,S,B,121,TRAPPIST-1e,34.0,0.0,Age_31-50,False,0.0,0.0,0.0,0.0,True
3048,3293_01,Mars,False,S,F,623,TRAPPIST-1e,20.0,915.0,Age_18-25,False,12.0,25.0,205.0,311.0,True
3049,3294_01,Earth,True,P,G,537,PSO J318.5-22,28.0,0.0,Age_26-30,False,0.0,0.0,0.0,0.0,True
3050,3294_02,Earth,True,P,G,537,TRAPPIST-1e,28.82793046746535,0.0,Age_26-30,False,0.0,0.0,0.0,0.0,False
3051,3295_01,Earth,False,P,G,538,55 Cancri e,20.0,2598.0,Age_18-25,False,927.0,0.0,866.0,2.0,False
3052,3296_01,Earth,False,S,F,624,55 Cancri e,44.0,632.0,Age_31-50,False,0.0,101.0,5.0,0.0,True
3053,3297_01,Earth,False,P,F,686,TRAPPIST-1e,64.0,313.0,Age_51+,False,782.0,8.0,0.0,0.0,False
3054,3298_01,Earth,False,P,F,687,TRAPPIST-1e,27.0,0.0,Age_26-30,False,0.0,775.0,127.0,0.0,True
3055,3299_01,Earth,False,S,G,524,TRAPPIST-1e,24.0,0.0,Age_18-25,False,0.0,0.0,0.0,0.0,False
3056,3300_01,Mars,True,P,F,688,TRAPPIST-1e,38.0,0.0,Age_31-50,False,0.0,0.0,0.0,0.0,True
3057,3300_02,Mars,False,P,F,688,TRAPPIST-1e,47.0,378.0,Age_31-50,False,0.0,117.0,1147.0,132.0,False
3058,3301_01,Earth,True,S,G,525,55 Cancri e,8.0,0.0,Age_0-12,False,0.0,0.0,0.0,0.0,True
3059,3301_02,Earth,False,S,G,525,TRAPPIST-1e,1.0,0.0,Age_0-12,False,0.0,0.0,0.0,0.0,True
3060,3301_03,Earth,False,S,G,525,55 Cancri e,0.0,0.0,Age_0-12,False,0.0,0.0,0.0,0.0,True
3061,3301_04,Earth,False,S,G,525,TRAPPIST-1e,20.0,0.0,Age_18-25,False,0.0,0.0,0.0,0.0,True
3062,3304_01,Europa,True,P,D,105,TRAPPIST-1e,41.0,0.0,Age_31-50,False,0.0,0.0,0.0,0.0,True
3063,3305_01,Mars,True,P,D,106,TRAPPIST-1e,35.0,0.0,Age_31-50,False,0.0,0.0,0.0,0.0,False
3064,3305_02,Mars,False,P,D,106,55 Cancri e,31.0,1065.0,Age_31-50,False,13.0,150.0,36.0,0.0,False
3065,3308_01,Earth,False,P,F,690,PSO J318.5-22,14.0,0.0,Age_13-17,False,43.0,504.0,125.0,0.0,False
3066,3309_01,Earth,False,P,G,539,TRAPPIST-1e,25.0,0.0,Age_18-25,False,0.0,762.0,0.0,50.0,False
3067,3310_01,Europa,True,P,D,107,TRAPPIST-1e,26.0,0.0,Age_26-30,False,0.0,0.0,0.0,0.0,True
3068,3311_01,Europa,False,S,E,221,TRAPPIST-1e,26.0,0.0,Age_26-30,False,1638.0,0.0,476.0,226.0,False
3069,3312_01,Europa,False,P,E,203,TRAPPIST-1e,30.0,0.0,Age_26-30,False,1076.0,0.0,3725.0,9.0,False
3070,3313_01,Europa,True,S,B,122,55 Cancri e,49.0,0.0,Age_31-50,False,0.0,0.0,0.0,0.0,True
3071,3314_01,Earth,False,S,F,626,TRAPPIST-1e,19.0,260.0,Age_18-25,False,0.0,238.0,139.0,8.0,False
3072,3315_01,Earth,False,S,F,627,TRAPPIST-1e,15.0,10.0,Age_13-17,False,0.0,99.0,0.0,2031.0,False
3073,3317_01,Earth,False,P,G,540,TRAPPIST-1e,27.0,0.0,Age_26-30,False,0.0,0.0,0.0,1765.0,False
3074,3318_01,Europa,False,S,B,123,TRAPPIST-1e,39.0,0.0,Age_31-50,False,957.0,0.0,22.0,401.0,True
3075,3318_02,Europa,True,S,B,123,55 Cancri e,32.0,0.0,Age_31-50,False,0.0,0.0,0.0,0.0,True
3076,3318_03,Europa,False,S,B,123,TRAPPIST-1e,11.0,0.0,Age_0-12,False,0.0,0.0,0.0,0.0,True
3077,3318_04,Europa,True,S,B,123,TRAPPIST-1e,44.0,0.0,Age_31-50,False,0.0,0.0,0.0,0.0,True
3078,3318_05,Europa,True,S,B,123,TRAPPIST-1e,36.0,0.0,Age_31-50,False,0.0,0.0,0.0,0.0,True
3079,3319_01,Earth,False,P,G,541,TRAPPIST-1e,56.0,0.0,Age_51+,False,335.0,532.0,15.0,26.0,False
3080,3322_01,Earth,True,P,G,542,TRAPPIST-1e,42.0,0.0,Age_31-50,False,0.0,0.0,0.0,0.0,True
3081,3323_01,Europa,True,P,C,110,55 Cancri e,40.0,0.0,Age_31-50,False,0.0,0.0,0.0,0.0,True
3082,3323_02,Europa,True,P,C,110,55 Cancri e,53.0,0.0,Age_51+,False,0.0,0.0,0.0,0.0,True
3083,3324_01,Mars,True,S,F,630,TRAPPIST-1e,31.0,0.0,Age_31-50,False,0.0,0.0,0.0,0.0,True
3084,3324_02,Mars,True,S,F,630,TRAPPIST-1e,14.0,0.0,Age_13-17,False,0.0,0.0,0.0,0.0,True
3085,3325_01,Earth,True,P,G,543,PSO J318.5-22,31.0,0.0,Age_31-50,False,0.0,0.0,0.0,0.0,True
3086,3326_01,Earth,False,S,E,222,TRAPPIST-1e,42.0,0.0,Age_31-50,False,0.0,1519.0,0.0,4.0,False
3087,3327_01,Earth,False,S,G,528,TRAPPIST-1e,32.0,0.0,Age_31-50,False,0.0,0.0,0.0,772.0,False
3088,3328_01,Earth,False,P,F,691,TRAPPIST-1e,34.0,578.0,Age_31-50,False,0.0,0.0,0.0,323.0,False
3089,3329_01,Earth,True,P,G,544,TRAPPIST-1e,55.0,0.0,Age_51+,False,0.0,0.0,0.0,0.0,True
3090,3330_01,Mars,False,P,F,692,TRAPPIST-1e,42.0,1633.0,Age_31-50,False,0.0,29.0,4.0,102.0,False
3091,3331_01,Earth,False,S,F,631,TRAPPIST-1e,40.0,666.0,Age_31-50,False,4.0,83.0,0.0,50.0,True
3092,3332_01,Mars,False,S,D,107,55 Cancri e,48.0,824.0,Age_31-50,False,2.0,830.0,298.0,0.0,False
3093,3332_02,Mars,True,S,D,107,TRAPPIST-1e,37.0,0.0,Age_31-50,False,0.0,0.0,0.0,0.0,True
3094,3332_03,Mars,True,S,D,107,55 Cancri e,17.0,0.0,Age_13-17,False,0.0,0.0,0.0,0.0,True
3095,3336_01,Mars,True,P,F,693,TRAPPIST-1e,60.0,0.0,Age_51+,False,0.0,0.0,0.0,0.0,True
3096,3337_01,Europa,True,S,B,125,55 Cancri e,19.0,0.0,Age_18-25,False,0.0,0.0,0.0,0.0,True
3097,3337_02,Europa,False,S,B,125,TRAPPIST-1e,30.0,0.0,Age_26-30,False,180.0,90.0,7740.0,142.0,False
3098,3337_03,Europa,False,S,B,125,TRAPPIST-1e,32.0,0.0,Age_31-50,False,0.0,7.0,3653.0,226.0,False
3099,3338_01,Earth,True,P,G,546,PSO J318.5-22,28.0,0.0,Age_26-30,False,0.0,0.0,0.0,0.0,True
3100,3339_01,Earth,True,S,G,530,TRAPPIST-1e,26.0,0.0,Age_26-30,False,0.0,0.0,0.0,0.0,False
3101,3342_01,Earth,True,S,G,531,TRAPPIST-1e,24.0,0.0,Age_18-25,False,0.0,0.0,0.0,0.0,True
3102,3343_01,Earth,True,S,G,532,55 Cancri e,47.0,0.0,Age_31-50,False,0.0,0.0,0.0,0.0,False
3103,3348_01,Earth,False,S,E,225,TRAPPIST-1e,32.0,180.0,Age_31-50,False,25.0,584.0,0.0,0.0,False
3104,3349_01,Europa,True,P,C,111,TRAPPIST-1e,73.0,0.0,Age_51+,True,0.0,0.0,0.0,0.0,True
3105,3350_01,Earth,False,S,F,633,TRAPPIST-1e,17.0,3.0,Age_13-17,False,2126.0,0.0,0.0,0.0,True
3106,3352_01,Earth,True,P,G,547,PSO J318.5-22,47.0,0.0,Age_31-50,False,0.0,0.0,0.0,0.0,False
3107,3353_01,Europa,False,S,C,125,TRAPPIST-1e,28.82793046746535,0.0,Age_26-30,False,216.0,191.0,12062.0,59.0,False
3108,3353_02,Europa,True,S,C,125,55 Cancri e,13.0,0.0,Age_13-17,False,0.0,0.0,0.0,0.0,True
3109,3353_03,Europa,False,S,C,125,TRAPPIST-1e,22.0,0.0,Age_18-25,False,5.0,0.0,12.0,6111.0,False
3110,3353_04,Europa,False,S,C,125,TRAPPIST-1e,61.0,0.0,Age_51+,False,4082.0,0.0,265.0,201.0,True
3111,3353_05,Europa,False,S,C,125,55 Cancri e,19.0,0.0,Age_18-25,False,4494.0,0.0,11.0,3460.0,True
3112,3353_06,Europa,False,S,C,125,TRAPPIST-1e,45.0,0.0,Age_31-50,False,1897.0,0.0,880.0,605.0,True
3113,3357_01,Earth,True,S,G,535,PSO J318.5-22,18.0,0.0,Age_18-25,False,0.0,0.0,0.0,0.0,False
3114,3359_01,Earth,False,S,G,536,TRAPPIST-1e,32.0,0.0,Age_31-50,False,810.0,0.0,0.0,2.0,False
3115,3360_01,Europa,False,P,A,30,TRAPPIST-1e,52.0,0.0,Age_51+,True,1429.0,0.0,1371.0,488.0,True
3116,3361_01,Mars,True,S,F,635,TRAPPIST-1e,25.0,0.0,Age_18-25,False,0.0,0.0,0.0,0.0,True
3117,3361_02,Mars,True,S,F,635,TRAPPIST-1e,9.0,0.0,Age_0-12,False,0.0,0.0,0.0,0.0,True
3118,3361_03,Mars,True,S,F,635,TRAPPIST-1e,18.0,0.0,Age_18-25,False,0.0,0.0,0.0,0.0,True
3119,3361_04,Mars,False,S,D,108,PSO J318.5-22,26.0,717.0,Age_26-30,False,0.0,84.0,0.0,0.0,False
3120,3363_01,Earth,False,P,E,205,TRAPPIST-1e,20.0,1.0,Age_18-25,False,52.0,533.0,0.0,1022.0,False
3121,3363_02,Earth,False,P,G,550,TRAPPIST-1e,6.0,0.0,Age_0-12,False,0.0,0.0,0.0,0.0,True
3122,3363_03,Earth,False,P,G,550,PSO J318.5-22,5.0,0.0,Age_0-12,False,0.0,0.0,0.0,0.0,False
3123,3364_01,Europa,False,P,A,31,55 Cancri e,40.0,0.0,Age_31-50,False,372.0,7.0,5.0,1467.0,False
3124,3365_01,Earth,True,S,G,537,PSO J318.5-22,20.0,0.0,Age_18-25,False,0.0,0.0,0.0,0.0,True
3125,3370_01,Mars,False,S,D,109,TRAPPIST-1e,18.0,2532.0,Age_18-25,False,0.0,46.0,0.0,0.0,False
3126,3371_01,Earth,False,P,F,694,TRAPPIST-1e,42.0,0.0,Age_31-50,False,3.0,0.0,898.0,1.0,False
3127,3372_01,Earth,True,P,G,551,PSO J318.5-22,14.0,0.0,Age_13-17,False,0.0,0.0,0.0,0.0,True
3128,3377_01,Mars,True,S,F,638,TRAPPIST-1e,33.0,0.0,Age_31-50,False,0.0,0.0,0.0,0.0,True
3129,3380_01,Earth,False,P,F,696,55 Cancri e,23.0,664.0,Age_18-25,False,17.0,0.0,0.0,135.62636641888938,False
3130,3381_01,Earth,True,S,G,539,TRAPPIST-1e,35.0,0.0,Age_31-50,False,0.0,0.0,0.0,0.0,False
3131,3382_01,Earth,False,P,F,697,PSO J318.5-22,53.0,2.0,Age_51+,False,18.0,705.0,0.0,1.0,False
3132,3382_02,Earth,True,P,G,553,TRAPPIST-1e,56.0,0.0,Age_51+,False,0.0,0.0,0.0,0.0,True
3133,3383_01,Earth,False,P,F,698,55 Cancri e,35.0,1.0,Age_31-50,False,0.0,37.0,719.0,0.0,False
3134,3384_01,Earth,False,P,F,699,TRAPPIST-1e,18.0,1.0,Age_18-25,False,56.0,0.0,602.0,205.0,False
3135,3384_02,Earth,False,P,E,207,TRAPPIST-1e,25.0,106.0,Age_18-25,False,46.0,131.8175438596491,0.0,843.0,False
3136,3384_03,Earth,True,P,G,554,55 Cancri e,20.0,0.0,Age_18-25,False,0.0,0.0,0.0,0.0,True
3137,3386_01,Mars,True,S,F,641,TRAPPIST-1e,44.0,0.0,Age_31-50,False,0.0,0.0,0.0,0.0,True
3138,3387_01,Earth,True,S,G,540,TRAPPIST-1e,26.0,0.0,Age_26-30,False,0.0,0.0,0.0,0.0,False
3139,3389_01,Mars,False,S,F,642,TRAPPIST-1e,23.0,24.0,Age_18-25,False,1.0,1264.0,0.0,0.0,True
3140,3390_01,Mars,True,S,F,643,TRAPPIST-1e,39.0,0.0,Age_31-50,False,0.0,0.0,0.0,0.0,True
3141,3391_01,Europa,True,P,B,105,TRAPPIST-1e,25.0,0.0,Age_18-25,False,0.0,0.0,0.0,0.0,True
3142,3391_02,Europa,False,P,B,105,55 Cancri e,42.0,0.0,Age_31-50,False,1209.0,0.0,1026.0,636.0,False
3143,3392_01,Earth,False,S,G,541,TRAPPIST-1e,20.0,0.0,Age_18-25,False,39.0,830.0,17.0,0.0,True
3144,3392_02,Earth,True,S,G,541,TRAPPIST-1e,4.0,0.0,Age_0-12,False,0.0,0.0,0.0,0.0,True
3145,3392_03,Earth,True,S,G,541,TRAPPIST-1e,64.0,0.0,Age_51+,False,0.0,0.0,0.0,0.0,True
3146,3392_04,Earth,False,S,G,541,TRAPPIST-1e,0.0,0.0,Age_0-12,False,0.0,0.0,0.0,0.0,True
3147,3394_01,Earth,False,P,F,700,PSO J318.5-22,19.0,0.0,Age_18-25,False,463.0,269.0,0.0,4.0,True
3148,3395_01,Earth,False,S,G,542,55 Cancri e,6.0,0.0,Age_0-12,False,0.0,0.0,0.0,0.0,False
3149,3396_01,Europa,True,P,B,106,TRAPPIST-1e,23.0,0.0,Age_18-25,False,0.0,0.0,0.0,0.0,True
